customer_id,loans_credit_limit,days_since_opened,days_since_confirmed,loans_credit_cost_rate,record_number,utilization
5065,12,14,6,2,10,16
5066,13,16,5,4,1,16
5067,1,5,16,1,6,13
5068,12,4,9,9,11,16
5069,0,6,8,8,11,16
5070,1,7,9,13,16,16
5071,18,8,7,4,3,16
5072,10,1,6,2,4,16
5073,6,15,12,2,2,16
5074,8,4,5,3,13,16
5075,8,11,3,4,13,16
5076,8,15,8,2,10,16
5077,14,17,2,8,16,0
5078,14,2,3,1,9,9
5079,15,11,13,13,9,16
5080,7,14,4,2,2,16
5081,10,6,9,9,12,16
5082,19,4,2,1,7,16
5083,10,14,4,4,4,16
5084,18,1,13,9,21,16
5085,9,18,17,7,10,16
5086,16,6,8,4,13,16
5087,3,10,3,4,3,16
5088,17,6,6,1,11,19
5089,2,0,4,2,3,16
5090,0,4,13,4,9,16
5091,2,7,10,2,12,1
5092,19,2,1,2,24,16
5093,19,11,5,11,17,16
5094,3,6,11,2,12,16
5095,5,14,6,5,3,16
5096,15,0,14,2,3,16
5097,11,4,9,13,9,16
5098,10,6,12,4,6,16
5099,16,0,6,0,3,16
5100,3,17,16,4,16,15
5101,17,5,17,7,11,16
5102,1,3,9,5,5,16
5103,10,0,6,13,5,16
5104,12,5,6,5,8,16
5105,4,10,5,10,8,9
5106,0,12,2,8,14,16
5107,12,9,6,3,13,0
5108,14,1,2,1,10,9
5109,14,6,8,2,7,9
5110,17,1,0,4,20,16
5111,16,6,16,4,1,2
5112,4,6,5,4,7,9
5113,15,1,3,4,18,16
5114,10,3,6,1,11,16
5115,11,3,17,1,11,16
5116,15,5,13,2,17,16
5117,1,6,14,7,9,16
5118,1,13,2,4,8,3
5119,11,2,6,9,6,16
5120,13,15,9,2,1,16
5121,19,10,1,2,6,7
5122,14,9,9,11,18,16
5123,16,0,8,7,12,16
5124,2,8,17,4,2,16
5125,18,13,6,3,11,16
5126,5,7,1,4,15,16
5127,16,5,11,0,18,16
5128,2,0,1,4,2,16
5129,18,9,1,6,9,16
5130,16,1,2,7,7,15
5131,14,4,11,2,9,9
5132,11,17,9,0,8,16
5133,10,0,0,1,4,16
5134,0,13,8,2,9,16
5135,10,9,9,9,14,0
5136,14,13,17,2,4,16
5137,10,14,4,2,3,16
5138,6,15,7,4,2,4
5139,19,7,1,2,11,16
5140,18,8,9,3,5,16
5141,17,14,12,4,6,16
5142,9,4,9,7,21,16
5143,13,10,9,10,5,16
5144,0,5,3,2,11,16
5145,0,1,9,8,13,11
5146,10,17,1,4,7,16
5147,14,5,13,3,9,16
5148,0,10,0,11,8,16
5149,7,4,12,0,11,16
5150,0,18,6,1,19,16
5151,11,12,6,0,11,6
5152,14,10,4,2,3,16
5153,15,11,5,13,6,16
5154,4,15,14,2,3,16
5155,6,17,17,4,14,16
5156,15,15,9,3,3,16
5157,8,5,11,2,9,16
5158,18,7,1,6,5,16
5159,3,8,9,0,4,16
5160,6,17,5,7,8,16
5161,5,15,3,2,2,16
5162,8,18,6,4,14,16
5163,19,0,4,2,6,16
5164,7,19,1,3,17,16
5165,15,7,2,3,19,3
5166,6,13,1,10,3,16
5167,17,4,11,11,3,16
5168,17,10,9,3,7,16
5169,10,16,6,3,2,16
5170,13,15,7,2,7,16
5171,3,13,9,8,3,16
5172,3,10,14,2,5,16
5173,5,8,5,4,3,16
5174,11,3,9,7,13,15
5175,11,17,13,1,21,16
5176,2,13,1,4,2,5
5177,18,14,17,4,11,16
5178,14,2,3,2,12,9
5179,2,18,5,1,17,16
5180,2,1,0,11,18,16
5181,13,12,9,3,13,6
5182,11,15,4,2,5,16
5183,17,6,5,4,5,16
5184,14,11,6,9,11,18
5185,8,7,10,3,11,16
5186,7,3,5,7,23,16
5187,14,8,7,2,2,9
5188,14,6,5,8,11,9
5189,15,18,5,8,8,16
5190,1,7,16,0,22,18
5191,7,12,6,2,13,0
5192,15,7,6,1,16,16
5193,12,18,8,1,14,16
5194,14,10,4,2,11,9
5195,14,14,14,2,7,16
5196,11,9,9,13,12,16
5197,1,19,2,3,11,3
5198,2,19,6,11,13,16
5199,17,3,2,7,4,16
5200,13,8,9,1,4,16
5201,19,6,14,4,9,16
5202,12,19,10,11,11,11
5203,15,4,17,13,15,16
5204,3,8,9,3,3,16
5205,4,14,17,4,4,9
5206,10,19,16,2,11,11
5207,13,13,9,9,11,16
5208,13,19,0,0,11,16
5209,2,12,9,11,17,3
5210,18,4,8,4,23,16
5211,16,5,6,5,3,16
5212,14,1,6,13,17,16
5213,2,17,9,11,10,16
5214,0,13,5,4,4,16
5215,2,11,16,11,15,1
5216,5,16,13,4,2,16
5217,3,18,11,4,2,16
5218,6,9,13,3,14,16
5219,10,4,13,1,6,16
5220,6,14,7,2,3,16
5221,4,13,12,4,1,9
5222,10,1,5,8,10,16
5223,14,9,1,1,13,16
5224,12,14,10,2,2,3
5225,16,3,17,4,15,16
5226,15,13,8,11,11,16
5227,14,19,6,5,14,16
5228,17,6,8,2,16,16
5229,0,10,11,13,4,16
5230,0,3,1,8,5,16
5231,2,15,4,2,7,16
5232,6,11,3,2,10,16
5233,6,0,9,1,9,16
5234,16,12,9,0,16,6
5235,2,0,8,2,6,16
5236,13,5,12,10,12,16
5237,19,14,4,4,8,16
5238,10,4,6,1,14,16
5239,19,3,9,5,13,16
5240,9,3,0,13,19,4
5241,2,18,8,4,16,16
5242,15,7,9,11,13,11
5243,6,5,12,0,9,16
5244,19,9,0,7,16,16
5245,4,11,3,4,7,9
5246,6,10,4,2,6,16
5247,15,9,16,4,13,3
5248,10,4,6,1,7,16
5249,4,1,5,4,10,9
5250,15,6,16,5,13,8
5251,16,1,6,5,16,16
5252,4,5,5,4,11,9
5253,19,14,4,4,1,16
5254,12,10,11,4,9,16
5255,18,18,2,2,4,16
5256,4,16,2,10,1,9
5257,13,10,0,2,6,16
5258,2,19,6,11,18,16
5259,11,6,6,5,12,16
5260,7,1,5,2,22,16
5261,12,8,3,2,1,16
5262,8,9,0,4,10,2
5263,4,3,11,2,8,16
5264,0,12,6,3,11,3
5265,7,3,10,7,16,15
5266,17,5,9,5,7,16
5267,15,3,17,13,9,16
5268,16,4,8,2,8,16
5269,0,5,16,1,12,16
5270,14,14,14,2,3,9
5271,10,10,4,2,3,16
5272,3,7,2,11,26,10
5273,7,10,0,7,6,16
5274,14,3,6,13,10,16
5275,6,19,5,6,19,16
5276,10,5,13,3,12,16
5277,7,5,17,3,7,16
5278,6,18,8,3,4,16
5279,3,18,5,0,8,16
5280,4,2,17,6,10,16
5281,6,6,14,2,9,16
5282,3,7,16,10,24,16
5283,11,13,8,1,3,16
5284,14,2,3,2,13,9
5285,14,4,11,2,9,9
5286,17,13,14,4,4,16
5287,14,2,9,5,9,6
5288,6,8,3,2,5,16
5289,15,1,0,13,13,18
5290,10,10,9,2,7,16
5291,3,16,7,2,4,16
5292,18,8,7,2,4,16
5293,0,14,4,4,6,16
5294,3,5,11,0,3,16
5295,0,15,7,2,4,16
5296,6,15,1,4,6,16
5297,12,11,1,4,9,16
5298,13,10,9,2,3,16
5299,14,11,1,7,16,9
5300,19,2,2,4,14,19
5301,13,16,5,2,1,16
5302,18,14,13,5,2,16
5303,13,7,5,2,14,16
5304,14,11,3,8,9,9
5305,3,8,6,10,2,16
5306,4,8,12,4,6,9
5307,2,12,6,2,19,6
5308,13,17,11,2,16,16
5309,19,13,13,4,7,16
5310,3,1,13,6,8,16
5311,7,2,9,0,14,10
5312,1,11,9,2,7,16
5313,0,4,3,1,11,16
5314,8,16,7,4,3,16
5315,18,19,9,5,10,12
5316,10,4,12,4,10,16
5317,0,15,4,4,9,16
5318,17,14,4,2,2,16
5319,3,15,7,4,1,16
5320,7,7,9,5,11,18
5321,19,3,16,0,15,16
5322,1,8,9,3,3,16
5323,6,5,11,9,10,16
5324,18,3,11,2,7,16
5325,14,12,10,3,10,3
5326,10,18,17,2,2,16
5327,17,7,9,2,15,11
5328,0,18,6,0,5,16
5329,7,19,2,2,14,3
5330,5,12,9,4,13,16
5331,13,5,16,1,17,18
5332,15,1,13,4,18,16
5333,8,5,9,7,4,16
5334,18,11,3,1,8,16
5335,7,0,13,4,4,16
5336,15,0,11,2,8,16
5337,3,5,17,2,17,16
5338,10,11,10,4,10,16
5339,3,5,0,1,15,16
5340,4,3,11,6,14,16
5341,6,1,1,2,17,16
5342,2,15,7,4,1,16
5343,15,4,0,4,9,16
5344,14,7,2,1,11,16
5345,3,10,5,2,4,16
5346,14,0,5,0,7,16
5347,13,8,9,10,3,16
5348,2,2,9,11,13,16
5349,3,3,13,4,19,16
5350,1,2,0,4,15,16
5351,3,0,2,4,1,16
5352,15,17,12,4,4,16
5353,8,19,9,2,20,16
5354,13,10,3,2,5,16
5355,7,0,6,7,9,16
5356,7,2,0,4,20,11
5357,11,14,14,10,6,16
5358,10,9,16,8,19,13
5359,10,0,12,2,13,16
5360,1,6,14,2,13,16
5361,4,14,14,4,9,9
5362,15,10,17,2,2,16
5363,1,8,17,2,4,16
5364,10,14,6,3,3,16
5365,19,15,9,0,1,16
5366,14,9,16,6,15,2
5367,17,16,3,4,3,16
5368,3,0,5,5,9,16
5369,7,19,9,4,10,16
5370,16,19,0,2,10,16
5371,4,5,11,4,11,9
5372,15,5,11,4,7,16
5373,19,3,3,5,7,16
5374,14,13,8,3,5,16
5375,5,8,6,4,3,16
5376,6,4,8,9,8,16
5377,6,16,3,4,1,16
5378,12,6,9,10,2,16
5379,14,3,0,4,6,16
5380,18,17,11,4,11,16
5381,7,1,9,0,11,16
5382,12,15,12,2,2,16
5383,6,16,7,4,3,16
5384,1,5,5,3,4,16
5385,6,18,14,9,9,16
5386,7,13,1,3,11,16
5387,18,3,11,2,9,16
5388,14,14,4,2,6,9
5389,5,19,5,6,17,16
5390,5,17,11,4,15,16
5391,7,7,2,7,9,16
5392,14,7,16,4,15,16
5393,5,10,4,2,8,16
5394,14,6,13,8,9,9
5395,8,14,11,13,6,16
5396,2,1,6,3,13,1
5397,19,6,6,9,3,16
5398,10,5,17,7,6,16
5399,19,18,8,4,7,16
5400,15,15,3,4,2,16
5401,16,4,6,3,9,8
5402,19,17,12,5,9,16
5403,19,8,7,2,6,16
5404,10,4,0,4,9,15
5405,10,11,2,4,15,13
5406,19,17,12,4,16,16
5407,1,2,1,8,10,16
5408,4,0,4,4,9,9
5409,16,11,17,3,14,16
5410,4,0,8,4,8,9
5411,19,13,11,4,11,16
5412,16,15,14,4,3,16
5413,18,13,4,4,12,16
5414,3,3,16,4,14,16
5415,12,5,12,2,3,16
5416,7,13,14,2,11,16
5417,14,0,4,2,12,16
5418,3,6,14,2,7,16
5419,10,7,0,9,17,16
5420,9,17,0,4,9,16
5421,0,17,6,13,12,16
5422,11,14,7,2,7,16
5423,8,15,4,2,2,16
5424,10,8,7,4,1,16
5425,1,10,9,3,6,16
5426,1,1,16,0,14,3
5427,5,16,9,9,1,16
5428,17,10,9,13,5,16
5429,0,18,0,4,7,8
5430,18,17,11,6,11,16
5431,6,0,4,4,4,16
5432,19,7,1,4,18,6
5433,2,0,6,4,12,1
5434,11,11,6,11,11,15
5435,15,14,16,8,7,16
5436,14,19,5,2,15,9
5437,12,13,8,4,4,16
5438,13,8,4,2,3,16
5439,2,18,16,11,2,18
5440,11,10,4,4,2,16
5441,0,7,9,11,11,3
5442,14,9,13,3,22,16
5443,15,8,7,2,2,16
5444,2,3,3,2,13,16
5445,6,10,6,2,5,16
5446,11,10,12,2,5,16
5447,4,2,17,2,6,9
5448,2,14,14,2,6,16
5449,14,16,14,2,3,9
5450,7,15,4,4,3,16
5451,5,7,1,6,22,16
5452,19,14,6,2,11,16
5453,0,1,6,13,12,11
5454,14,5,11,3,14,9
5455,0,7,9,11,23,11
5456,16,0,6,3,5,16
5457,7,2,6,8,12,16
5458,3,16,7,4,2,16
5459,12,7,1,4,15,16
5460,14,16,7,2,3,16
5461,5,16,7,2,1,16
5462,17,14,4,4,5,16
5463,9,9,9,11,20,16
5464,19,13,10,2,6,18
5465,4,15,7,4,7,9
5466,3,4,11,5,12,16
5467,12,2,3,13,10,16
5468,7,18,8,0,12,16
5469,14,13,2,5,5,9
5470,15,0,9,0,10,16
5471,12,16,9,8,1,16
5472,19,3,16,4,15,9
5473,4,9,1,4,16,9
5474,1,18,9,9,16,16
5475,17,15,6,2,7,16
5476,12,18,3,4,15,16
5477,1,9,13,4,13,16
5478,8,13,14,4,9,16
5479,0,7,2,13,16,11
5480,18,17,11,2,22,16
5481,1,14,3,2,2,16
5482,7,10,9,3,6,16
5483,11,14,14,4,4,16
5484,0,8,7,2,1,16
5485,12,19,2,4,15,1
5486,16,13,1,2,13,16
5487,6,6,14,4,9,16
5488,13,18,8,2,7,16
5489,7,14,8,4,3,16
5490,17,9,9,2,12,16
5491,14,13,8,9,8,16
5492,14,10,1,2,11,9
5493,6,10,4,2,8,16
5494,14,7,10,3,16,3
5495,1,6,6,10,6,16
5496,0,18,17,4,7,16
5497,17,13,12,4,6,8
5498,1,7,6,2,16,16
5499,19,12,2,6,25,6
5500,17,4,8,4,10,16
5501,6,8,9,3,3,16
5502,10,17,12,5,6,16
5503,10,5,16,2,15,3
5504,16,0,3,4,9,16
5505,2,13,12,4,10,16
5506,10,4,3,3,9,16
5507,15,11,13,4,8,16
5508,7,11,17,3,11,16
5509,13,8,9,4,4,16
5510,19,7,1,6,8,16
5511,7,11,3,8,6,16
5512,18,0,6,9,9,16
5513,11,10,4,4,5,16
5514,14,10,8,2,10,16
5515,10,19,9,13,21,16
5516,19,8,12,2,2,16
5517,10,18,10,8,1,6
5518,8,10,3,4,3,16
5519,1,5,12,4,13,16
5520,1,3,12,2,19,16
5521,12,13,14,2,7,16
5522,8,10,4,2,11,16
5523,15,1,10,11,12,16
5524,16,6,16,8,6,11
5525,1,10,16,4,4,16
5526,10,18,17,2,5,16
5527,5,8,7,2,3,16
5528,8,0,5,4,13,16
5529,4,0,4,4,2,16
5530,10,4,8,7,22,16
5531,1,0,11,1,3,16
5532,2,17,0,11,8,13
5533,12,14,4,4,5,16
5534,10,9,9,5,17,6
5535,5,10,4,4,6,16
5536,15,11,3,8,20,16
5537,14,6,6,1,7,16
5538,12,10,4,4,3,16
5539,10,19,6,2,10,16
5540,9,6,11,7,6,16
5541,10,15,7,4,12,16
5542,18,8,9,3,2,16
5543,10,3,3,1,10,16
5544,8,6,11,2,8,16
5545,3,15,4,2,4,16
5546,10,0,6,7,4,16
5547,1,13,14,2,7,16
5548,0,7,6,13,15,3
5549,7,14,4,4,2,16
5550,14,6,1,5,6,9
5551,2,10,5,2,10,16
5552,8,8,7,2,6,16
5553,14,13,9,3,5,2
5554,7,12,16,0,15,3
5555,9,4,10,1,15,16
5556,14,17,11,1,20,9
5557,16,13,14,4,7,16
5558,6,13,17,9,13,16
5559,0,11,6,0,8,16
5560,7,17,12,3,9,16
5561,7,18,9,9,4,16
5562,5,15,6,4,2,16
5563,5,16,6,5,1,16
5564,18,5,17,4,8,16
5565,6,13,9,1,3,16
5566,11,10,13,4,3,16
5567,10,13,9,5,8,16
5568,18,10,1,4,10,16
5569,13,1,13,4,10,16
5570,4,15,8,4,7,9
5571,6,19,0,5,17,10
5572,1,18,9,5,9,16
5573,11,11,6,7,9,7
5574,0,11,5,4,9,4
5575,16,6,0,4,6,16
5576,19,5,2,7,20,16
5577,2,0,8,11,11,16
5578,7,4,17,7,16,16
5579,7,13,6,8,11,16
5580,10,18,8,10,4,16
5581,13,15,9,4,3,16
5582,17,18,9,4,8,16
5583,19,5,11,9,11,16
5584,7,7,6,8,22,11
5585,6,11,9,5,18,16
5586,13,16,7,4,6,16
5587,19,19,0,1,27,16
5588,4,10,12,4,2,16
5589,18,9,5,4,16,16
5590,11,13,8,2,8,16
5591,18,14,0,2,6,16
5592,8,4,17,2,10,16
5593,2,0,2,11,8,2
5594,19,11,9,7,14,16
5595,4,13,13,4,5,9
5596,18,16,17,4,2,16
5597,11,2,9,13,14,16
5598,11,12,16,11,10,16
5599,8,9,10,3,10,15
5600,16,7,2,4,10,0
5601,17,14,17,10,10,16
5602,14,11,10,2,22,9
5603,1,0,9,7,8,16
5604,15,16,4,4,2,16
5605,13,18,8,4,4,16
5606,7,14,14,2,7,16
5607,15,6,13,4,8,16
5608,3,13,14,4,6,16
5609,18,19,1,6,18,16
5610,12,10,9,9,12,16
5611,9,9,2,4,12,15
5612,14,0,4,4,14,16
5613,10,12,0,13,11,6
5614,5,14,3,4,2,16
5615,2,13,13,3,13,16
5616,7,3,17,2,17,16
5617,3,13,14,4,16,16
5618,14,7,2,8,22,1
5619,2,4,12,4,6,16
5620,3,16,9,5,1,16
5621,3,18,8,2,5,16
5622,7,17,9,3,9,16
5623,14,16,7,2,2,9
5624,11,2,13,2,17,16
5625,12,11,9,5,8,3
5626,19,13,9,4,1,16
5627,10,5,12,3,10,16
5628,5,18,13,2,7,16
5629,0,10,3,4,6,16
5630,9,3,9,0,8,16
5631,0,12,16,11,16,6
5632,10,16,17,2,1,16
5633,5,16,7,2,5,16
5634,15,17,12,8,12,16
5635,14,0,8,2,1,16
5636,13,8,3,2,1,16
5637,17,13,11,4,7,16
5638,2,13,2,11,14,18
5639,5,15,9,8,2,16
5640,15,2,2,2,12,1
5641,6,18,6,10,10,16
5642,13,8,12,2,4,16
5643,10,19,5,2,14,16
5644,1,2,16,4,27,16
5645,16,0,13,2,5,16
5646,4,13,11,9,3,16
5647,16,0,13,3,4,16
5648,18,10,17,4,7,16
5649,17,11,1,13,3,16
5650,11,1,9,9,10,8
5651,17,3,5,4,11,16
5652,14,3,5,2,22,9
5653,11,7,9,9,10,3
5654,19,9,2,9,27,7
5655,14,13,10,2,9,9
5656,1,6,6,8,7,16
5657,6,10,4,4,6,16
5658,11,14,6,7,7,16
5659,8,7,9,5,17,7
5660,5,13,4,2,1,16
5661,7,12,9,9,25,13
5662,1,10,4,2,7,16
5663,13,6,13,0,3,16
5664,14,5,8,2,4,9
5665,12,6,8,10,15,16
5666,11,13,9,0,12,16
5667,19,1,9,5,16,16
5668,18,5,8,6,24,16
5669,13,16,1,4,1,16
5670,10,11,3,1,14,16
5671,14,5,12,4,18,9
5672,13,16,9,5,1,16
5673,17,14,11,4,5,16
5674,14,16,14,4,1,16
5675,19,3,3,7,20,16
5676,0,10,8,4,8,16
5677,16,13,6,11,6,16
5678,2,13,16,4,5,4
5679,19,16,13,1,2,16
5680,11,0,10,3,3,16
5681,13,16,17,2,2,16
5682,2,11,10,4,15,1
5683,4,15,11,4,5,9
5684,13,16,1,0,1,16
5685,10,9,5,4,14,16
5686,7,0,6,7,7,16
5687,9,18,6,7,12,2
5688,14,2,2,0,14,16
5689,0,6,11,4,2,16
5690,0,19,16,3,14,3
5691,8,3,16,1,14,16
5692,3,17,3,11,15,16
5693,18,16,1,1,2,16
5694,17,14,9,7,2,16
5695,1,10,12,4,8,16
5696,9,6,13,4,5,16
5697,14,10,3,4,8,9
5698,5,8,9,10,3,16
5699,10,9,9,9,12,12
5700,6,0,9,5,9,16
5701,10,5,0,7,12,16
5702,17,6,11,4,3,16
5703,3,9,13,4,17,16
5704,10,17,12,1,2,16
5705,5,5,11,10,15,16
5706,8,13,9,2,6,6
5707,12,6,11,2,10,16
5708,11,18,12,1,7,16
5709,3,1,16,4,8,13
5710,3,15,4,4,4,16
5711,5,5,1,4,15,16
5712,10,10,6,3,6,16
5713,14,2,16,2,17,10
5714,3,0,4,2,4,16
5715,10,5,13,5,12,16
5716,12,2,13,3,17,16
5717,10,11,9,9,11,19
5718,14,4,10,2,9,9
5719,11,2,5,4,10,16
5720,12,13,9,10,2,16
5721,10,9,9,1,11,5
5722,6,15,1,2,10,16
5723,19,0,0,2,11,16
5724,16,1,2,2,9,0
5725,14,15,4,2,2,16
5726,14,19,10,0,14,2
5727,6,0,4,2,10,16
5728,19,13,14,4,2,16
5729,5,16,17,4,1,16
5730,11,6,2,2,15,3
5731,10,7,1,4,17,16
5732,5,16,17,2,3,16
5733,8,5,13,1,12,16
5734,11,6,2,4,7,15
5735,0,13,3,4,3,16
5736,8,2,9,5,11,3
5737,8,9,9,1,12,16
5738,19,5,12,4,9,16
5739,10,4,6,1,10,16
5740,3,8,7,4,1,16
5741,18,9,5,6,16,16
5742,12,5,6,13,7,16
5743,19,14,6,11,2,16
5744,2,12,2,11,17,3
5745,1,8,7,4,1,16
5746,14,15,4,4,3,16
5747,4,15,8,4,10,9
5748,5,16,1,4,1,16
5749,18,8,9,9,1,16
5750,17,18,9,5,3,16
5751,7,10,14,3,5,16
5752,10,0,14,4,7,16
5753,12,5,12,3,4,16
5754,15,15,14,2,4,16
5755,8,9,1,0,7,16
5756,16,18,5,10,9,16
5757,0,13,12,4,12,16
5758,11,11,5,3,7,16
5759,11,0,4,4,5,16
5760,2,3,13,8,20,16
5761,4,6,8,4,9,9
5762,11,18,9,5,14,6
5763,14,5,3,2,14,16
5764,7,7,9,2,17,19
5765,19,3,6,5,9,16
5766,5,16,5,4,2,16
5767,15,17,9,3,13,16
5768,18,14,13,4,2,16
5769,2,18,17,13,7,16
5770,6,15,12,2,3,16
5771,19,16,7,2,1,16
5772,17,13,14,2,7,16
5773,1,8,0,2,1,16
5774,16,10,6,2,8,16
5775,19,9,9,3,14,5
5776,14,12,9,5,15,3
5777,15,2,9,13,7,16
5778,4,13,17,10,7,9
5779,11,2,0,0,16,16
5780,10,4,16,9,6,16
5781,10,14,2,4,5,16
5782,19,10,6,7,6,16
5783,10,10,4,2,5,16
5784,16,1,9,2,10,19
5785,11,5,1,7,11,16
5786,12,17,3,7,9,16
5787,8,18,9,8,7,6
5788,4,8,11,2,4,9
5789,11,17,12,8,15,16
5790,2,3,9,3,13,16
5791,7,6,6,9,8,16
5792,12,15,5,4,4,16
5793,16,1,13,2,9,16
5794,3,9,10,2,19,10
5795,1,17,17,2,8,16
5796,8,10,17,7,5,16
5797,12,9,6,2,14,16
5798,8,11,13,1,8,16
5799,2,19,5,13,11,16
5800,8,2,17,4,12,16
5801,11,18,9,5,10,16
5802,19,10,4,2,4,16
5803,7,4,9,5,23,10
5804,0,7,5,3,21,16
5805,4,13,14,4,6,9
5806,16,4,8,1,16,16
5807,3,13,9,9,5,16
5808,14,4,11,2,12,9
5809,11,17,9,9,9,12
5810,2,8,7,4,3,16
5811,15,4,9,13,10,12
5812,4,0,14,4,10,9
5813,5,15,7,2,2,16
5814,12,13,9,9,6,16
5815,18,1,3,6,26,16
5816,14,14,13,2,5,9
5817,14,2,9,13,8,16
5818,4,13,3,6,9,16
5819,19,15,5,4,4,16
5820,8,8,4,4,3,16
5821,11,6,10,1,8,6
5822,14,6,0,8,5,9
5823,11,0,9,13,8,16
5824,5,15,6,7,5,16
5825,13,7,13,6,24,16
5826,7,18,17,4,3,16
5827,7,4,0,4,5,16
5828,16,10,4,2,6,16
5829,7,18,14,4,11,16
5830,13,4,3,9,9,16
5831,3,8,7,4,2,16
5832,13,5,11,9,7,16
5833,14,14,0,3,3,9
5834,12,13,14,2,6,16
5835,7,19,2,2,16,18
5836,17,1,5,13,7,16
5837,3,8,7,2,5,16
5838,8,8,7,2,4,16
5839,14,10,4,4,7,18
5840,4,8,8,4,1,9
5841,17,14,17,4,6,16
5842,18,16,13,2,2,16
5843,4,19,5,2,11,9
5844,5,6,17,10,13,16
5845,5,14,6,7,3,16
5846,5,16,9,11,1,16
5847,6,10,4,4,1,16
5848,13,19,2,11,16,15
5849,9,18,14,4,11,16
5850,11,8,7,2,5,16
5851,5,15,17,4,3,16
5852,12,13,14,2,7,16
5853,0,5,11,4,5,16
5854,4,11,17,7,1,16
5855,2,14,14,4,2,16
5856,19,16,7,4,2,16
5857,4,5,5,4,8,9
5858,14,7,13,2,16,9
5859,7,15,7,2,2,16
5860,0,0,12,4,5,16
5861,11,15,14,2,13,16
5862,8,11,16,2,11,8
5863,0,13,9,3,5,0
5864,12,6,9,0,9,16
5865,7,7,0,8,23,11
5866,10,14,12,4,3,16
5867,17,9,0,0,15,16
5868,10,6,5,4,6,16
5869,5,9,1,1,9,16
5870,2,2,1,13,10,16
5871,16,10,4,2,23,16
5872,14,1,9,13,16,16
5873,19,14,7,4,7,16
5874,16,13,9,2,8,16
5875,7,1,9,13,11,16
5876,14,18,17,4,12,16
5877,17,7,0,2,14,1
5878,17,16,7,4,1,16
5879,14,3,3,7,8,9
5880,12,2,9,2,15,16
5881,12,5,8,2,14,16
5882,8,5,9,5,9,16
5883,1,9,9,3,11,16
5884,13,6,14,10,12,16
5885,4,5,3,4,11,9
5886,8,2,5,13,14,16
5887,15,14,1,3,8,16
5888,10,17,5,2,13,16
5889,15,18,9,1,5,16
5890,14,11,16,2,12,9
5891,15,9,1,4,18,16
5892,5,17,11,4,12,16
5893,13,6,6,9,7,16
5894,15,7,10,13,20,18
5895,19,4,6,9,6,16
5896,12,18,11,10,5,16
5897,3,11,1,5,12,16
5898,1,8,7,2,2,16
5899,16,10,6,1,18,16
5900,16,7,1,3,13,16
5901,10,7,2,3,9,10
5902,8,3,5,4,6,16
5903,2,0,17,4,7,16
5904,12,6,8,2,11,16
5905,16,6,16,13,6,4
5906,7,11,3,4,13,16
5907,17,1,5,7,13,16
5908,7,6,16,1,6,16
5909,0,13,1,8,8,16
5910,12,1,5,8,12,16
5911,2,5,3,11,7,16
5912,4,14,10,10,12,9
5913,8,17,12,4,13,16
5914,0,7,0,4,18,18
5915,12,15,7,2,6,16
5916,4,4,0,4,10,9
5917,11,6,13,4,8,16
5918,14,18,12,4,13,16
5919,2,5,6,11,5,15
5920,14,5,12,1,10,16
5921,6,13,6,4,4,16
5922,10,17,9,5,4,16
5923,3,10,9,11,6,16
5924,7,10,6,11,6,16
5925,12,3,17,2,14,16
5926,16,11,13,3,2,16
5927,1,10,4,4,6,16
5928,1,9,9,9,17,18
5929,1,1,10,0,21,19
5930,11,9,9,0,19,11
5931,3,10,6,8,1,16
5932,0,19,9,11,19,3
5933,12,6,8,4,4,16
5934,13,15,1,4,1,16
5935,0,11,17,3,11,16
5936,11,14,2,1,4,3
5937,2,17,12,2,18,16
5938,1,6,8,2,7,16
5939,8,17,3,11,14,16
5940,2,12,10,11,14,18
5941,10,18,8,10,15,16
5942,2,6,5,11,11,16
5943,7,6,9,0,4,16
5944,8,13,6,3,9,16
5945,3,13,9,7,4,18
5946,14,18,2,2,1,9
5947,10,7,6,13,23,11
5948,14,12,16,2,20,9
5949,0,19,5,4,23,16
5950,9,8,2,4,8,16
5951,12,18,5,8,3,6
5952,1,15,12,4,1,16
5953,15,13,8,4,9,16
5954,8,6,8,4,5,16
5955,15,4,8,1,6,16
5956,3,6,13,9,8,16
5957,7,8,4,2,6,16
5958,18,10,4,4,1,16
5959,1,3,17,2,13,16
5960,0,13,11,8,12,16
5961,19,13,14,4,2,16
5962,7,13,8,2,7,16
5963,1,14,4,2,3,16
5964,7,19,9,5,16,1
5965,7,1,5,7,22,16
5966,17,9,13,8,11,16
5967,8,12,9,2,15,15
5968,4,12,6,6,23,16
5969,0,6,0,13,16,16
5970,6,8,3,2,2,16
5971,2,12,16,11,21,6
5972,16,10,6,3,3,16
5973,1,1,5,4,11,8
5974,6,13,9,9,1,16
5975,0,4,12,1,16,16
5976,3,11,1,13,18,16
5977,13,15,6,4,1,16
5978,2,3,9,11,8,16
5979,1,15,7,4,4,16
5980,13,8,7,4,2,16
5981,12,17,11,5,13,16
5982,16,19,5,2,16,16
5983,8,15,4,4,1,16
5984,14,11,10,7,8,9
5985,7,17,5,8,12,16
5986,8,10,9,4,7,7
5987,5,18,8,4,6,16
5988,8,11,3,11,10,16
5989,0,16,7,4,2,16
5990,15,2,10,11,8,16
5991,6,16,1,0,1,16
5992,17,5,10,0,8,15
5993,7,12,2,2,14,16
5994,1,7,10,4,31,5
